"id","table_no","template_id","row_no","water_material","add_fee","line_item","group_text","start_position","end_position","field_data","coordinates","ocr_selected_text"
553,2,111,8,0,0,0,0,20,19,"FUELSURCHG/ENVIRFEE &&  && 1 && $18.02*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,7.21,1.8286,-0.3530  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2343,7.2021,3.4534,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,7.21,1.4990,-0.3530  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,7.21,0.8947,-0.3530,,,",""
554,2,111,9,0,0,0,0,18,17,"CONTAINER SERVICE && 2449 S. 6755 W., Suite E, West Valley && 1 && $148.58*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,7.5552,1.8286,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2343,7.563,3.4534,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,7.563,1.4990,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,7.563,0.8947,-0.3531,,,",""
555,2,111,10,0,0,0,0,13,12,"DISPOSAL FEE &&  && 1.83 && $90.22*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,7.9083,1.8286,-0.3530  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2343,7.9083,3.4534,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,7.9161,1.4990,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,7.9161,0.8947,-0.3531,,,",""
556,2,111,11,0,0,0,0,20,19,"FUELSURCHG/ENVIRFEE &&  && 1 && $18.02*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,8.2613,1.8286,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2343,8.2613,3.4534,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,8.2692,1.4990,-0.3530  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,8.2692,0.8947,-0.3530,,,",""
557,2,111,12,0,0,0,0,18,17,"CONTAINER SERVICE && 2449 S. 6755 W., Suite E, West Valley && 1 && $148.58*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,8.6144,1.8286,-0.3530  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2343,8.6144,3.4534,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,8.6222,1.4990,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,8.6222,0.8947,-0.3531,,,",""
558,2,111,13,0,0,0,0,13,12,"DISPOSAL FEE &&  && 2.3 && $113.39*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,8.9674,1.8286,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2343,8.9674,3.4534,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,8.9753,1.4990,-0.3530  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,8.9753,0.8947,-0.3530,,,",""
559,2,111,14,0,0,0,0,20,19,"FUELSURCHG/ENVIRFEE &&  && 1 && $18.02*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,9.3126,1.8208,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2265,9.3205,3.4612,-0.3530  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,9.3205,1.4990,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,9.3283,0.8947,-0.3531,,,",""
560,2,111,15,0,0,0,0,18,17,"CONTAINER SERVICE && 2449 S. 6755 W., Suite E, West Valley && 1 && $148.58*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4057,9.6735,1.8208,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2265,9.6735,3.4612,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,9.6735,1.4990,-0.3609  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,9.6814,0.8947,-0.3530,,,",""
561,2,111,16,0,0,0,0,13,12,"DISPOSAL FEE &&  && 2.13 && $105.01*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.3978,10.0187,1.8287,-0.3688  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2265,10.0344,3.4612,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6877,10.0344,1.4990,-0.3531  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1867,10.0344,0.8947,-0.3609,,,",""
562,3,111,1,0,0,0,0,0,0,"FUELSURCHG/ENVIRFEE &&  && 1 && $18.02*","<br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
0.4046,2.016,1.8263,-0.3528  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  2.2309,2.016,3.4497,-0.3528  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  5.6806,2.016,1.4999,-0.3528  ,,, && <br />
<b>Notice</b>:  Undefined offset: 1 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 2 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
<br />
<b>Notice</b>:  Undefined offset: 3 in <b>/home/usedcardboardbox/public_html/ucbloop/water_invoice_ocr_mapping_form_tool.php</b> on line <b>745</b><br />
  7.1805,2.0248,0.9087,-0.3440,,,","FUELSURCHG/ENVIR"
